year,julian-day,standard-time,solar,rain,wind,T-air,T-soil,D-MD,GW,E-MD,P-PD,P-MD,K-plant
2023,225,11,393.5995623632385,0.0,1.26,38.3965,33.72000000000003,5.026310585671584,,,,,
2023,225,12,398.5229759299781,3.16,1.26,40.1725,35.68000000000001,5.7220704000512095,,,,,
2023,225,13,379.1028446389497,0.0,1.51,41.473,37.53000000000003,6.302080654378138,,,,,
2023,225,14,306.3457330415755,0.0,2.515,41.152,39.18000000000001,6.360936543011645,,,,,
2023,225,15,248.35886214442013,0.0,4.28,39.5755,40.420000000000016,5.921498028186433,,,,,
2023,225,16,93.27133479212252,0.0,3.02,39.2195,41.129999999999995,5.728230467690992,,,,,
2023,225,17,86.43326039387308,0.0,2.265,40.115,41.29000000000002,6.06110556877497,,,,,
2023,225,18,30.908096280087527,3.16,2.765,38.021,40.920000000000016,5.336920884055829,,,,,
2023,225,19,0.2735229759299781,0.0,1.76,36.4035,39.98000000000002,4.726114330422095,,,,,
2023,225,20,0.0,0.0,1.005,35.4355,38.08000000000004,4.42369059034974,,,,,
2023,225,21,0.0,0.0,0.25,34.876,36.26000000000005,4.280649181375952,,,,,
2023,225,22,0.0,0.0,0.0,33.0175,34.650000000000034,3.781251731270008,,,,,
2023,225,23,0.0,0.0,0.0,32.073,33.14000000000004,3.4324632272460187,,,,,
2023,226,0,0.0,3.16,0.0,30.6845,31.760000000000048,3.074939048825186,,,,,
2023,226,1,0.0,0.0,0.0,30.811,30.54000000000002,3.0371931837746384,,,,,
2023,226,2,0.0,0.0,0.0,31.0775,29.390000000000043,2.995644739703886,,,,,
2023,226,3,0.0,0.0,0.505,31.1285,28.340000000000032,3.074540751115121,,,,,
2023,226,4,0.0,0.0,1.51,30.2175,27.40000000000003,2.892853211773213,,,,,
2023,226,5,0.5470459518599562,0.0,1.01,30.0665,26.629999999999995,2.8721723246505406,,,,,
2023,226,6,24.070021881838073,3.16,0.0,30.9815,26.010000000000048,2.9815515734128297,,,,,
2023,226,7,55.52516411378556,0.0,0.25,31.8435,26.03000000000003,3.208989847983024,,,,,
2023,226,8,106.40043763676148,0.0,0.25,33.6135,27.100000000000023,3.6908117719587623,,,,,
2023,226,9,148.7964989059081,0.0,0.5,34.388,28.470000000000027,3.8943838569121194,,,,,
2023,226,10,314.8249452954048,0.0,1.76,36.743,29.930000000000007,4.607217767725971,,,,,
2023,226,11,248.9059080962801,0.0,2.01,37.124,31.340000000000032,4.703945970630406,,,,,
2023,226,12,209.24507658643324,3.16,2.01,37.4805,32.650000000000034,4.924966582219116,,,,,
2023,226,13,199.945295404814,0.0,2.01,38.4065,33.84000000000003,5.242519357077229,,,,,
2023,226,14,246.44420131291028,0.0,2.265,39.248,34.89000000000004,5.616436878457801,,,,,
2023,226,15,151.2582056892779,0.0,1.26,38.784,35.73000000000002,5.457445317493301,,,,,
2023,226,16,141.1378555798687,0.0,1.26,39.517,36.30000000000001,5.672772738300275,,,,,
2023,226,17,65.91903719912472,0.0,1.76,39.1495,36.700000000000045,5.537462469149167,,,,,
2023,226,18,20.514223194748357,3.16,1.51,38.104,36.80000000000001,5.184235243910059,,,,,
2023,226,19,0.2735229759299781,0.0,1.26,36.4305,36.22000000000003,4.635703258822014,,,,,
2023,226,20,0.0,0.0,1.01,35.609,34.910000000000025,4.349802613933936,,,,,
2023,226,21,0.0,0.0,0.25,34.903,33.58000000000004,4.133143826980498,,,,,
2023,226,22,0.0,0.0,0.0,34.1495,32.420000000000016,3.910162260399114,,,,,
2023,226,23,0.0,0.0,2.015,34.651,31.379999999999995,3.890947379496597,,,,,
2023,227,0,0.0,3.16,2.265,34.466,30.450000000000045,3.755607308268182,,,,,
2023,227,1,0.0,0.0,1.005,34.2555,29.640000000000043,3.6957293275653536,,,,,
2023,227,2,0.0,0.0,2.52,32.7555,28.879999999999995,3.284139059040176,,,,,
2023,227,3,0.0,0.0,1.76,31.7655,28.19,2.849772687574492,,,,,
2023,227,4,0.0,0.0,1.26,31.5605,27.57000000000005,2.7889966221785394,,,,,
2023,227,5,1.3676148796498906,0.0,0.755,31.446,27.07000000000005,2.7824536259459816,,,,,
2023,227,6,31.45514223194748,3.16,0.25,32.2785,26.69,2.9771511861892463,,,,,
2023,227,7,125.82056892778992,0.0,1.765,34.984,27.120000000000005,3.693533709733556,,,,,
2023,227,8,210.6126914660831,0.0,2.265,35.9445,28.74000000000001,4.1107264715192535,,,,,
2023,227,9,293.21663019693653,0.0,3.02,37.7695,30.65000000000003,4.6393790819254646,,,,,
2023,227,10,394.1466083150984,0.0,3.52,39.1775,32.81,5.2172790677542835,,,,,
2023,227,11,335.06564551422315,0.0,2.52,39.9285,35.129999999999995,5.508393060499784,,,,,
2023,227,12,405.6345733041575,3.16,2.515,41.2255,37.34000000000003,6.082371669266189,,,,,
2023,227,13,283.3698030634573,0.0,1.76,41.1085,39.34000000000003,6.119244596059893,,,,,
2023,227,14,296.22538293216627,0.0,2.265,41.8985,41.06,6.457181509189747,,,,,
2023,227,15,198.03063457330416,0.0,1.76,42.3305,42.32000000000005,6.647102650523395,,,,,
2023,227,16,100.109409190372,0.0,1.26,41.0945,43.02000000000004,6.208606122933438,,,,,
2023,227,17,44.857768052516406,0.0,1.51,40.143,43.06,5.802353094704838,,,,,
2023,227,18,24.34354485776805,3.16,1.765,39.4905,42.610000000000014,5.485128168271424,,,,,
2023,227,19,0.0,0.0,1.26,38.532,41.55000000000001,5.185999135701252,,,,,
2023,227,20,0.0,0.51,3.02,33.6825,39.78000000000003,3.4462096041859223,,,,,
2023,227,21,0.0,0.0,1.005,34.917,38.10000000000002,3.5006329971306047,,,,,
2023,227,22,0.0,0.0,2.265,32.8845,36.60000000000002,3.218026329013465,,,,,
2023,227,23,0.0,0.25,2.52,33.222,35.19,3.098631732313518,,,,,
2023,228,0,0.0,3.16,2.77,32.706,33.910000000000025,2.99528251328768,,,,,
2023,228,1,0.0,0.0,2.515,32.576,32.77000000000004,3.05945300604038,,,,,
2023,228,2,0.0,0.0,2.015,31.5225,31.670000000000016,2.655647099053089,,,,,
2023,228,3,0.0,0.0,0.755,30.042,30.629999999999995,2.3021693911792727,,,0.48,,
2023,228,4,0.0,0.0,0.5,29.64,29.720000000000027,2.033359938028053,,,0.48,,
2023,228,5,0.8205689277899343,0.0,0.25,29.277,29.02000000000004,1.899634092121972,,,0.48,,
2023,228,6,41.028446389496715,3.16,0.25,30.584,28.49000000000001,2.069680333403903,,,,,
2023,228,7,118.98249452954047,0.0,0.0,34.8115,28.78000000000003,3.0347721890700026,260.0,6.364,,,422.356482
2023,228,8,229.21225382932164,0.0,2.265,36.5385,30.200000000000045,4.093675729163304,260.0,6.364,,,422.356482
2023,228,9,305.2516411378556,0.0,1.76,38.7995,31.910000000000025,4.9081832706465995,260.0,6.364,,,422.356482
2023,228,10,337.253829321663,0.0,2.01,40.1285,33.900000000000034,5.533995095335597,,,,,
2023,228,11,372.8118161925602,0.0,2.01,40.877,36.07000000000005,5.913210861347074,,,,,
2023,228,12,389.2231947483588,3.16,1.76,42.09,38.19,6.398816398254202,,,,1.6620000000000001,
2023,228,13,377.4617067833698,0.0,1.76,43.148,40.120000000000005,6.87198503040557,,,,,
2023,228,14,332.33041575492337,0.0,1.51,43.269,41.650000000000034,6.963683274358317,,,,,
2023,228,15,271.60831509846827,0.0,1.26,44.0425,42.700000000000045,7.3495540964819455,134.0,7.736,,,478.41196199999996
2023,228,16,119.8030634573304,0.0,1.76,41.9775,43.24000000000001,6.586527014981141,134.0,7.736,,,478.41196199999996
2023,228,17,40.20787746170678,0.0,3.02,39.731,43.24000000000001,5.552492160312569,134.0,7.736,,,478.41196199999996
2023,228,18,11.48796498905908,3.16,1.26,39.193,42.79000000000002,5.3701010084678975,,,,,
2023,228,19,0.0,0.0,2.265,36.5675,41.77000000000004,4.425242922293515,,,,,
2023,228,20,0.0,0.0,1.005,36.2135,40.04000000000002,4.238031554059264,,,,,
2023,228,21,0.0,0.0,0.25,35.985,38.360000000000014,4.179287644558549,,,,,
2023,228,22,0.0,0.0,0.0,35.609,36.89000000000004,4.053026783418042,,,,,
2023,228,23,0.0,0.0,0.25,34.361,35.450000000000045,3.714755307626365,,,,,
2023,229,0,0.0,3.16,0.0,33.6,34.09000000000003,3.45638773117887,,,,,
2023,229,1,0.0,0.0,0.25,33.274,32.900000000000034,3.2916809603117567,,,,,
2023,229,2,0.0,0.0,1.01,33.5605,31.80000000000001,3.3916313364834423,,,,,
2023,229,3,0.0,0.0,0.5,32.8465,30.80000000000001,3.198686433205204,,,0.694,,
2023,229,4,0.0,0.0,0.755,32.163,29.920000000000016,2.977004699696933,,,0.694,,
2023,229,5,1.3676148796498906,0.0,0.755,31.8035,29.120000000000005,2.924135846668966,,,0.694,,
2023,229,6,52.516411378555794,3.16,0.25,33.4445,28.44,3.243269637237455,,,,,
2023,229,7,137.58205689277898,0.0,0.5,35.1685,28.58000000000004,3.731400205655003,330.0,8.516,,,483.478515
2023,229,8,128.55579868708972,0.0,0.0,36.152,30.0,4.010926419409233,330.0,8.516,,,483.478515
2023,229,9,301.69584245076584,0.0,0.5,38.8545,31.79000000000002,4.9400818423510415,330.0,8.516,,,483.478515
2023,229,10,358.5886214442013,0.0,0.5,40.588,33.85000000000002,5.648061389986485,,,,,
2023,229,11,389.7702407002188,0.0,1.26,41.0795,36.110000000000014,6.004318667518437,,,,,
2023,229,12,394.1466083150984,3.16,1.76,42.639,38.29000000000002,6.780838429757196,,,,2.0170000000000003,
2023,229,13,368.9824945295405,0.0,2.015,43.404,40.25,7.1011148295322,,,,,
2023,229,14,319.20131291028446,0.0,2.015,44.2425,41.920000000000016,7.462922731902232,,,,,
2023,229,15,262.308533916849,0.0,2.01,43.89,43.120000000000005,7.391341167311831,172.0,9.603,,,553.6556640000001
2023,229,16,185.9956236323851,0.0,2.52,44.4875,43.77000000000004,7.670109174961086,172.0,9.603,,,553.6556640000001
2023,229,17,77.4070021881838,0.0,2.265,42.8945,43.82000000000005,7.05261845958158,172.0,9.603,,,553.6556640000001
2023,229,18,15.86433260393873,3.16,2.01,41.679,43.39000000000004,6.5605315194148135,,,,,
2023,229,19,0.0,0.0,2.515,38.4225,42.360000000000014,5.202953533602756,,,,,
2023,229,20,0.0,0.0,1.51,37.9625,40.68000000000001,4.7940028608691625,,,,,
2023,229,21,0.0,0.0,1.51,37.4255,39.09000000000003,4.646763389726358,,,,,
2023,229,22,0.0,0.0,2.77,36.742,37.69,4.548140662148984,,,,,
2023,229,23,0.0,0.0,2.265,35.6095,36.33000000000004,4.149156733396608,,,,,
2023,230,0,0.0,1.58,4.025,34.006,35.04000000000002,3.5063086199129736,,,,,
2023,230,1,0.0,0.0,2.765,32.9495,33.900000000000034,3.1444729158703133,,,,,
2023,230,2,0.0,0.0,0.755,32.4455,32.77000000000004,3.071191306699899,,,,,
2023,230,3,0.0,0.0,1.26,31.8935,31.680000000000007,2.9107011092872224,,,,,
2023,230,4,0.0,0.0,1.76,31.0265,30.710000000000036,2.5975482041268023,,,,,
2023,230,5,0.2735229759299781,0.0,1.01,30.912,29.920000000000016,2.4867291084665304,,,,,
2023,230,6,22.70240700218818,1.58,2.015,30.5075,29.28000000000003,2.3775022860258703,,,,,
2023,230,7,44.857768052516406,0.0,3.27,30.7985,29.430000000000007,2.437353735822798,,,,,
2023,230,8,67.56017505470459,0.0,2.01,31.9325,30.5,2.725184856594426,,,,,
2023,230,9,70.84245076586433,0.0,1.76,32.3295,31.710000000000036,2.854863480819789,,,,,
2023,230,10,88.62144420131291,0.0,0.755,33.0535,33.03000000000003,2.998809129550498,,,,,
2023,230,11,196.38949671772428,0.0,0.755,35.365,34.52000000000004,3.582632910200519,,,,,
2023,230,12,330.1422319474836,1.58,1.005,37.991,36.02000000000004,4.509806255319199,,,,,
2023,230,13,382.3851203501094,0.0,1.51,39.4315,37.420000000000016,5.073945616926463,,,,,
2023,230,14,233.86214442013127,0.0,1.51,39.417,38.81,5.223860727981164,,,,,
2023,230,15,202.95404814004377,0.0,1.26,40.214,39.910000000000025,5.5293848030201325,,,,,
2023,230,16,154.5404814004376,0.0,0.755,40.176,40.57000000000005,5.644891124749015,,,,,
2023,230,17,39.38730853391685,0.0,0.755,38.7,40.76000000000005,5.174615255230003,,,,,
2023,230,18,7.932166301969365,1.58,0.755,38.3375,40.49000000000001,5.0947383953935335,,,,,
2023,230,19,0.0,0.0,2.265,35.7985,39.71000000000003,4.221935845427744,,,,,
2023,230,20,0.0,0.0,1.76,35.195,38.21000000000003,3.933094712638878,,,,,
2023,230,21,0.0,0.0,3.02,33.5085,36.78000000000003,3.366247271043915,,,,,
2023,230,22,0.0,0.0,2.01,33.3,35.51000000000005,3.214578758436786,,,,,
2023,230,23,0.0,0.0,2.265,32.8725,34.379999999999995,3.238345723250373,,,,,
2023,231,0,0.0,1.58,0.755,31.817,33.35000000000002,2.907538268825022,,,,,
2023,231,1,0.0,0.0,0.0,30.988,32.44,2.7019091891500144,,,,,
2023,231,2,0.0,0.0,0.0,30.1045,31.629999999999995,2.4876732535161006,,,,,
2023,231,3,0.0,0.0,0.0,30.558,30.90000000000003,2.48737904216309,,,,,
2023,231,4,0.0,0.0,0.755,30.1925,30.260000000000048,2.4036820206633114,,,,,
2023,231,5,0.8205689277899343,0.0,1.255,29.9405,29.69,2.3437916912816577,,,,,
2023,231,6,23.796498905908095,1.58,1.76,30.079,29.210000000000036,2.441392286872654,,,,,
2023,231,7,73.30415754923413,0.0,1.26,31.067,29.460000000000036,2.5900108047339003,,,,,
2023,231,8,149.890590809628,0.0,1.005,32.642,30.58000000000004,2.8735197255535976,,,,,
2023,231,9,260.1203501094092,0.0,1.26,33.3665,31.910000000000025,3.139228825221613,,,,,
2023,231,10,289.38730853391684,0.0,5.285,31.5235,33.400000000000034,2.623381819867826,,,,,
2023,231,11,384.02625820568926,0.0,4.53,33.3655,35.0,3.0363017453014187,,,,,
2023,231,12,288.5667396061269,1.58,5.285,32.0475,36.55000000000001,2.6976503575127357,,,,,
2023,231,13,186.81619256017504,0.0,4.78,31.4715,37.93000000000001,2.48867568692961,,,,,
2023,231,14,92.72428884026256,0.0,4.53,30.938,38.85000000000002,2.3672408433159418,,,,,
2023,231,15,47.04595185995623,0.0,3.775,30.7735,39.34000000000003,2.354006567963417,,,,,
2023,231,16,36.925601750547045,0.0,4.03,29.653,39.47000000000003,2.09522107312465,,,,,
2023,231,17,28.44638949671772,0.0,3.775,29.1275,39.24000000000001,1.970100819081724,,,,,
2023,231,18,7.932166301969365,1.58,3.27,28.692,38.71000000000003,1.836425432035628,,,,,
2023,231,19,0.0,0.0,2.52,28.382,37.920000000000016,1.726350324205356,,,,,
2023,231,20,0.0,0.0,3.02,28.1465,36.920000000000016,1.7429110557202137,,,,,
2023,231,21,0.0,0.0,3.27,27.825,35.83000000000004,1.661897600025842,,,,,
2023,231,22,0.0,0.0,1.26,27.6405,34.85000000000002,1.568179524376533,,,,,
2023,231,23,0.0,0.0,2.01,27.85,33.900000000000034,1.6999340880212193,,,,,
2023,232,0,0.0,1.58,1.26,27.7885,33.02000000000004,1.762942565901459,,,,,
2023,232,1,0.0,0.0,0.25,27.5545,32.24000000000001,1.698478693857818,,,,,
2023,232,2,0.0,0.0,0.5,27.4315,31.470000000000027,1.6424062696581978,,,,,
2023,232,3,0.0,0.0,0.0,27.505,30.730000000000015,1.6531583249291215,,,,,
2023,232,4,0.0,0.0,0.0,27.579,30.05000000000001,1.65294837683829,,,,,
2023,232,5,0.0,0.0,0.0,27.419,29.460000000000036,1.6247564983378298,,,,,
2023,232,6,7.385120350109409,1.58,0.0,27.604,28.950000000000045,1.60178806744329,,,,,
2023,232,7,71.1159737417943,0.0,1.005,29.104,28.730000000000015,1.8384155107957931,,,,,
2023,232,8,112.417943107221,0.0,1.76,30.3215,29.100000000000023,2.136121689651076,,,,,
2023,232,9,94.9124726477024,0.0,1.76,32.356,29.910000000000025,2.6649658712230395,,,,,
2023,232,10,213.6214442013129,0.0,1.51,34.9475,31.010000000000048,3.371895496656242,,,,,
2023,232,11,215.53610503282275,0.0,2.52,35.8905,32.43000000000001,3.806006024849485,,,,,
2023,232,12,185.44857768052515,1.58,2.265,37.155,33.879999999999995,4.160905505426888,,,,,
2023,232,13,221.82713347921225,0.0,4.025,37.5905,35.210000000000036,4.519979612242414,,,,,
2023,232,14,100.38293216630196,0.0,4.78,36.9055,36.43000000000001,4.317134479857789,,,,,
2023,232,15,91.0831509846827,0.0,5.535,36.5385,37.35000000000002,4.194716341775412,,,,,
2023,232,16,75.76586433260394,0.0,5.03,35.3715,37.860000000000014,3.8509885754981905,,,,,
2023,232,17,27.899343544857764,0.0,5.79,33.693,37.98000000000002,3.1682914159327047,,,,,
2023,232,18,6.017505470459518,1.58,6.545,31.817,37.77000000000004,2.582647352956315,,,,,
2023,232,19,0.0,0.0,5.54,30.9,37.27000000000004,2.335300733626575,,,,,
2023,232,20,0.0,0.0,4.785,30.735,36.379999999999995,2.3643352251362084,,,,,
2023,232,21,0.0,0.0,3.52,30.4195,35.33000000000004,2.3481691453488818,,,,,
2023,232,22,0.0,0.0,2.265,30.0415,34.39000000000004,2.246784766877102,,,,,
2023,232,23,0.0,0.0,2.015,29.665,33.47000000000003,2.1632956614267633,,,,,
2023,233,0,0.0,1.58,1.51,27.776,32.59000000000003,1.7187349864936854,,,,,
2023,233,1,0.0,0.0,1.01,27.5175,31.79000000000002,1.4962834552111532,,,,,
2023,233,2,0.0,0.0,1.26,27.014,31.010000000000048,1.299292797199895,,,,,
2023,233,3,0.0,0.0,1.005,27.1245,30.260000000000048,1.3364875770801303,,,,,
2023,233,4,0.0,0.0,0.25,26.4635,29.600000000000023,1.1732204590278754,,,,,
2023,233,5,0.0,0.0,0.0,26.2925,28.980000000000015,1.079339503074494,,,,,
2023,233,6,5.470459518599562,1.58,0.5,26.0975,28.40000000000003,0.9959580541192556,,,,,
2023,233,7,28.99343544857768,0.0,0.0,26.1945,28.430000000000007,0.8622303133222913,,,,,
2023,233,8,41.30196936542669,0.0,0.505,26.6585,29.08000000000004,0.9368364331138684,,,,,
2023,233,9,79.8687089715536,0.0,1.01,26.9165,30.0,1.0150436611949647,,,,,
2023,233,10,94.36542669584244,0.0,0.5,27.813,31.160000000000025,1.1595216491120273,,,,,
2023,233,11,192.2866520787746,0.0,1.26,29.0905,32.52000000000004,1.470390983372749,,,,,
2023,233,12,217.4507658643326,1.58,1.76,30.583,33.920000000000016,1.9225199840287568,,,,,
2023,233,13,170.13129102844638,0.0,2.265,31.1535,35.26000000000005,2.3216591010439753,,,,,
2023,233,14,104.48577680525165,0.0,3.02,30.976,36.420000000000016,2.26464060650271,,,,,
2023,233,15,112.14442013129104,0.0,3.27,31.7285,37.27000000000004,2.443235367983738,,,,,
2023,233,16,78.50109409190371,0.0,3.775,31.446,37.72000000000003,2.595727243425994,,,,,
2023,233,17,44.58424507658643,0.0,2.77,31.497,37.77000000000004,2.8760649164851655,,,,,
2023,233,18,15.86433260393873,1.58,2.515,31.1535,37.47000000000003,2.940617044974645,,,,,
2023,233,19,0.0,0.0,1.01,30.558,36.81,2.783234699160462,,,,,
2023,233,20,0.0,0.0,2.01,28.0845,35.64000000000004,1.9304339172790197,,,,,
2023,233,21,0.0,0.0,1.51,26.3045,34.51000000000005,1.5525429856107495,,,,,
2023,233,22,0.0,0.0,0.755,25.4285,33.5,1.2383986091936008,,,,,
2023,233,23,0.0,0.0,0.505,24.98,32.52000000000004,1.0380440321309905,,,,,
2023,234,0,0.0,1.58,0.0,24.1465,31.590000000000032,0.9484219817498354,,,,,
2023,234,1,0.0,0.0,0.0,24.907,30.77000000000004,0.9736652079424292,,,,,
2023,234,2,0.0,0.0,0.0,24.774,29.99000000000001,1.0081691052323567,,,,,
2023,234,3,0.0,0.0,0.5,24.9435,29.260000000000048,1.0073661800326246,,,,,
2023,234,4,0.0,0.0,0.755,25.016,28.620000000000005,1.0624751542592472,,,,,
2023,234,5,0.2735229759299781,0.0,0.505,24.7745,28.07000000000005,1.0300826010413082,,,,,
2023,234,6,30.08752735229759,1.58,0.755,26.469,27.600000000000023,1.1061923412626566,,,,,
2023,234,7,135.9409190371991,0.0,1.255,27.9,27.610000000000017,1.4642960710424828,,,,,
2023,234,8,204.04814004376365,0.0,1.26,30.245,28.480000000000015,1.887840836308232,,,,,
2023,234,9,304.70459518599563,0.0,0.755,33.5215,29.420000000000016,2.749373811517591,,,,,
2023,234,10,356.12691466083146,0.0,1.01,34.704,30.56,3.357169745624201,,,,,
2023,234,11,390.59080962800874,0.0,1.51,35.865,31.730000000000015,3.785921665389917,,,,,
2023,234,12,391.1378555798687,1.58,1.26,37.6455,32.870000000000005,4.4944633824228495,,,,,
2023,234,13,365.1531728665208,0.0,1.76,38.519,33.94,4.930066973400036,,,,,
2023,234,14,314.5514223194748,0.0,1.51,39.2475,35.27000000000004,5.286542222435031,,,,,
2023,234,15,243.16192560175057,0.0,3.27,38.8545,36.46000000000003,5.023400158736442,,,,,
2023,234,16,164.11378555798686,0.0,3.52,38.2955,37.26000000000005,4.830555672125378,,,,,
2023,234,17,83.42450765864332,0.0,3.525,37.2475,37.700000000000045,4.566998383847638,,,,,
2023,234,18,15.86433260393873,1.58,2.77,34.984,37.69,3.9296500199448334,,,,,
2023,234,19,0.0,0.0,2.01,34.2415,36.900000000000034,3.6928525102588505,,,,,
2023,234,20,0.0,0.0,2.015,34.0055,35.49000000000001,3.610039500403934,,,,,
2023,234,21,0.0,0.0,0.5,33.261,34.18000000000001,3.3939897645687704,,,,,
2023,234,22,0.0,0.0,0.755,32.4715,33.02000000000004,3.126997747601945,,,,,
2023,234,23,0.0,0.0,1.005,32.2405,31.890000000000043,3.151622435599691,,,,,
2023,235,0,0.0,1.58,0.755,31.523,30.82000000000005,2.810851851805498,,,,,
2023,235,1,0.0,0.0,0.0,30.3185,29.879999999999995,2.485949306681215,,,,,
2023,235,2,0.0,0.0,0.25,29.9905,28.970000000000027,2.4375088486980907,,,,,
2023,235,3,0.0,0.0,0.0,28.283,28.129999999999995,2.127775269705864,,,0.388,,
2023,235,4,0.0,0.0,0.0,28.4435,27.379999999999995,2.0526496076884144,,,0.388,,
2023,235,5,0.5470459518599562,0.0,0.0,27.3095,26.670000000000016,1.8286531780452155,,,0.388,,
2023,235,6,35.55798687089715,1.58,0.0,29.4915,26.03000000000003,1.9954291133623248,,,,,
2023,235,7,122.5382932166302,0.0,0.0,32.2935,26.160000000000025,2.65316627491271,348.0,7.537000000000001,,,339.027855
2023,235,8,187.363238512035,0.0,0.0,34.679,27.53000000000003,3.4243792858344237,348.0,7.537000000000001,,,339.027855
2023,235,9,294.5842450765864,0.0,0.755,36.977,29.25,4.25559889287007,348.0,7.537000000000001,,,339.027855
2023,235,10,350.109409190372,0.0,1.26,38.032,31.230000000000015,4.742325666837917,,,,,
2023,235,11,381.2910284463895,0.0,2.52,39.478,33.360000000000014,5.240949988160384,,,,,
2023,235,12,379.6498905908096,1.58,4.28,40.114,35.420000000000016,5.73026200469243,,,,1.999,
2023,235,13,355.8533916849015,0.0,4.28,39.943,37.30000000000001,5.711376592175804,,,,,
2023,235,14,218.5448577680525,0.0,3.27,39.2055,38.93000000000001,5.486907837778234,,,,,
2023,235,15,182.43982494529536,0.0,2.77,39.121,40.150000000000034,5.528999871070539,132.0,5.9079999999999995,,,261.735972
2023,235,16,94.09190371991248,0.0,4.025,37.8675,40.860000000000014,5.115016699749833,132.0,5.9079999999999995,,,261.735972
2023,235,17,60.44857768052516,0.0,4.03,36.77,41.02000000000004,4.707039878970074,132.0,5.9079999999999995,,,261.735972
2023,235,18,13.402625820568929,1.58,3.27,35.9985,40.700000000000045,4.417218951018562,,,,,
2023,235,19,0.0,0.0,2.265,35.342,39.71000000000003,4.180172047897102,,,,,
2023,235,20,0.0,0.0,2.265,34.836,38.120000000000005,3.97286486012056,,,,,
2023,235,21,0.0,0.0,2.52,34.0315,36.58000000000004,3.724584342812012,,,,,
2023,235,22,0.0,0.0,2.265,33.5865,35.22000000000003,3.573414643746165,,,,,
2023,235,23,0.0,0.0,2.265,32.5625,33.879999999999995,3.2683028551364006,,,,,
2023,236,0,0.0,1.58,2.265,31.0265,32.629999999999995,2.761864511666886,,,,,
2023,236,1,0.0,0.0,1.76,30.7095,31.52000000000004,2.6482700843423572,,,,,
2023,236,2,0.0,0.0,1.51,30.545,30.49000000000001,2.5994055731581307,,,,,
2023,236,3,0.0,0.0,1.51,30.3055,29.54000000000002,2.529460852096564,,,0.35,,
2023,236,4,0.0,0.0,1.26,29.878,28.69,2.4197016958365634,,,0.35,,
2023,236,5,0.2735229759299781,0.0,1.26,29.7025,28.04000000000002,2.303597356607036,,,0.35,,
2023,236,6,19.9671772428884,1.58,1.76,29.928,27.52000000000004,2.413979348406562,,,,,
2023,236,7,115.70021881838072,0.0,2.265,31.6135,27.710000000000036,2.7392130877078085,158.0,3.998,,,205.89609000000002
2023,236,8,180.25164113785556,0.0,3.02,32.989,28.879999999999995,3.106182827121904,158.0,3.998,,,205.89609000000002
2023,236,9,256.0175054704595,0.0,1.76,34.5025,30.420000000000016,3.544275159001627,158.0,3.998,,,205.89609000000002
2023,236,10,338.3479212253829,0.0,1.51,35.8715,32.210000000000036,3.9496283852697553,,,,,
2023,236,11,388.94967177242887,0.0,1.51,36.729,34.18000000000001,4.257181706418518,,,,,
2023,236,12,386.76148796498904,1.58,1.26,38.034,36.120000000000005,4.669769841547358,,,,1.714,
2023,236,13,362.96498905908095,0.0,1.76,38.855,37.910000000000025,5.006176774118384,,,,,
2023,236,14,313.7308533916849,0.0,1.26,39.8305,39.49000000000001,5.351626607126061,,,,,
2023,236,15,242.61487964989055,0.0,1.51,39.8285,40.660000000000025,5.482728421873217,80.0,4.17,,,210.423648
2023,236,16,159.19037199124725,0.0,0.5,40.544,41.30000000000001,5.756467379761826,80.0,4.17,,,210.423648
2023,236,17,78.50109409190371,0.0,1.26,39.6305,41.370000000000005,5.511887856898458,80.0,4.17,,,210.423648
2023,236,18,13.949671772428884,1.58,1.01,38.0055,40.93000000000001,5.0041434366159265,,,,,
2023,236,19,0.0,0.0,0.25,37.083,39.55000000000001,4.661911186703397,,,,,
2023,236,20,0.0,0.0,0.0,36.079,37.78000000000003,4.275552645001393,,,,,
2023,236,21,0.0,0.0,0.25,35.168,36.110000000000014,3.9527896574460297,,,,,
2023,236,22,0.0,0.0,0.5,34.532,34.629999999999995,3.777618435629007,,,,,
2023,236,23,0.0,0.0,0.0,32.9775,33.25,3.322852744376762,,,,,
2023,237,0,0.0,0.0,0.0,32.2275,31.99000000000001,3.110756929849676,,,,,
2023,237,1,0.0,0.0,0.0,31.612,30.870000000000005,2.93445525189713,,,,,
2023,237,2,0.0,0.0,0.0,31.0395,29.82000000000005,2.802204406348693,,,,,
2023,237,3,0.0,0.0,0.0,29.691,28.850000000000023,2.479316570509284,,,,,
2023,237,4,0.0,0.0,0.0,29.867,27.99000000000001,2.4287048170033,,,,,
2023,237,5,0.5470459518599562,0.0,0.0,29.515,27.25,2.4109703827113407,,,,,
2023,237,6,40.48140043763676,0.95,0.0,31.654,26.610000000000017,2.6941938893095085,,,,,
2023,237,7,130.74398249452952,0.0,1.51,33.9805,26.730000000000015,3.3471327364196366,,,,,
2023,237,8,221.2800875273523,0.0,2.265,35.7845,28.200000000000045,3.919030572271784,,,,,
2023,237,9,298.96061269146605,0.0,1.51,38.7365,30.06,4.850177776849286,,,,,
2023,237,10,354.48577680525165,0.0,1.01,39.461,32.170000000000016,5.250528265131523,,,,,
2023,237,11,385.3938730853391,0.0,1.01,40.59,34.47000000000003,5.721031139700333,,,,,
