No.,Date.Time,Rain.mm,Wind.Direction,Temp.C,RH.percent,Wind.Speed.m.s,Gust.Speed.m.s,PAR.mumol.m2.s,Notes
352,11/5/2021 17:58,0,196.5,25.817,22.5,0,0.5,3.7,
353,11/5/2021 18:28,0,196.5,26.744,23.3,0,1.01,1.2,
354,11/5/2021 18:58,0,196.5,25.331,24.5,0,1.01,1.2,
355,11/5/2021 19:28,0,196.5,25.525,25.5,0.5,1.01,1.2,
356,11/5/2021 19:58,0,196.5,24.339,25.1,0.5,1.01,1.2,
357,11/5/2021 20:28,0,196.5,21.318,27.6,0,0.5,1.2,
358,11/5/2021 20:58,0,196.5,21.581,30.8,0,0.5,1.2,
359,11/5/2021 21:28,0,196.5,18.889,33.5,0,0,1.2,
360,11/5/2021 21:58,0,196.5,20.031,38,0,0.5,1.2,
361,11/5/2021 22:28,0,196.5,19.698,37.7,0,0,1.2,
362,11/5/2021 22:58,0,196.5,18.224,38.4,0,0,1.2,
363,11/5/2021 23:28,0,196.5,18.129,42.2,0,0,1.2,
364,11/5/2021 23:58,0,196.5,17.915,42.3,0,0.5,1.2,
365,11/6/2021 0:28,0,196.5,16.868,40.7,0,0.5,1.2,
366,11/6/2021 0:58,0,196.5,16.677,39.9,0,1.01,1.2,
367,11/6/2021 1:28,0,127.8,17.534,38.1,0,1.01,1.2,
368,11/6/2021 1:58,0,313.1,17.701,36.7,0.5,1.01,1.2,
369,11/6/2021 2:28,0,308.9,17.32,37.6,0,1.01,1.2,
370,11/6/2021 2:58,0,310.3,17.177,39.1,0,1.01,1.2,
371,11/6/2021 3:28,0,348.2,17.13,38.8,0,1.51,1.2,
372,11/6/2021 3:58,0,73,15.891,38.7,0,1.01,1.2,
373,11/6/2021 4:28,0,73,15.055,40.2,0,1.51,1.2,
374,11/6/2021 4:58,0,73,15.27,41.2,0.5,1.51,1.2,
375,11/6/2021 5:28,0,68.8,14.888,40.8,0.5,2.52,1.2,
376,11/6/2021 5:58,0,64.6,15.318,41.4,0.5,1.51,1.2,
377,11/6/2021 6:28,0,63.2,15.438,38.9,0.5,2.52,1.2,
378,11/6/2021 6:58,0,64.6,14.96,40.3,0,1.01,6.2,
379,11/6/2021 7:28,0,60.4,15.939,39.8,0,1.01,108.7,
380,11/6/2021 7:58,0,59,18.01,39.4,0,1.51,321.2,
381,11/6/2021 8:28,0,112.3,19.056,36.3,0.5,2.52,546.2,
382,11/6/2021 8:58,0,109.5,21.103,35,0.5,2.52,753.7,
383,11/6/2021 9:28,0,95.5,23.256,31.3,1.01,2.52,938.7,
384,11/6/2021 9:58,0,74.4,24.944,26.7,1.01,2.52,1098.7,
385,11/6/2021 10:28,0,91.3,26.158,25.1,1.01,2.52,1226.2,
386,11/6/2021 10:58,0,89.9,27.136,24,1.01,2.52,1321.2,
387,11/6/2021 11:28,0,110.9,27.998,22.2,1.51,3.52,1386.2,
388,11/6/2021 11:58,0,141.8,28.941,20.5,0.5,2.52,1416.2,
389,11/6/2021 12:28,0,143.2,29.24,19.8,0.5,3.02,1411.2,
390,11/6/2021 12:58,0,132,30.066,19,0.5,2.52,1373.7,
391,11/6/2021 13:28,0,122.1,30.571,18.3,0.5,3.02,1306.2,
392,11/6/2021 13:58,0,113.7,32.073,17.4,1.01,3.02,1208.7,
393,11/6/2021 14:28,0,116.5,32.15,16.5,0.5,3.02,1083.7,
394,11/6/2021 14:58,0,158.6,32.691,15.7,0.5,2.52,928.7,
395,11/6/2021 15:28,0,188.1,33.339,15.3,0.5,2.52,756.2,
396,11/6/2021 15:58,0,126.4,32.613,14.5,0,2.01,568.7,
397,11/6/2021 16:28,0,115.1,33.183,14.7,0,1.51,378.7,
398,11/6/2021 16:58,0,108.1,32.587,14.5,0,1.01,193.7,
399,11/6/2021 17:28,0,108.1,27.974,16,0,0.5,48.7,
400,11/6/2021 17:58,0,78.6,25.453,19.5,0,1.01,3.7,
401,11/6/2021 18:28,0,68.8,25.162,22.2,0,0,1.2,
402,11/6/2021 18:58,0,68.8,24.219,22.7,0,1.01,1.2,
403,11/6/2021 19:28,0,60.4,24.75,23,0,1.01,1.2,
404,11/6/2021 19:58,0,32.3,25.817,21.4,0.5,1.51,1.2,
405,11/6/2021 20:28,0,28.1,21.437,24.3,0,1.01,1.2,
406,11/6/2021 20:58,0,28.1,20.341,27.5,0,0,1.2,
407,11/6/2021 21:28,0,28.1,19.984,29.9,0,0,1.2,
408,11/6/2021 21:58,0,28.1,18.699,33.9,0,0,1.2,
409,11/6/2021 22:28,0,28.1,18.937,36.4,0,0.5,1.2,
410,11/6/2021 22:58,0,28.1,18.461,38.5,0,0.5,1.2,
411,11/6/2021 23:28,0,28.1,18.39,41.3,0,0,1.2,
412,11/6/2021 23:58,0,28.1,16.701,41.1,0,0,1.2,
413,11/7/2021 0:28,0,28.1,15.7,42.2,0,0,1.2,
414,11/7/2021 0:58,0,28.1,15.891,42.4,0,0,1.2,
415,11/7/2021 1:28,0,28.1,15.796,41.9,0,0.5,1.2,
416,11/7/2021 1:58,0,47.7,16.915,37.5,0,2.52,1.2,
417,11/7/2021 2:28,0,85.6,17.106,35.2,0,2.01,1.2,
418,11/7/2021 2:58,0,85.6,17.011,35.2,0,1.01,1.2,
419,11/7/2021 3:28,0,85.6,17.439,35.5,0,1.01,1.2,
420,11/7/2021 3:58,0,85.6,17.32,34.6,0.5,1.51,1.2,
421,11/7/2021 4:28,0,87,16.32,35,0.5,2.01,1.2,
422,11/7/2021 4:58,0,77.2,15.939,35.5,1.01,3.02,1.2,
423,11/7/2021 5:28,0,68.8,14.266,38.5,0,2.01,1.2,
424,11/7/2021 5:58,0,68.8,13.594,41.5,0,1.01,1.2,
425,11/7/2021 6:28,0,68.8,12.992,43.9,0,0.5,1.2,
426,11/7/2021 6:58,0,68.8,11.637,47.6,0,0,6.2,
427,11/7/2021 7:28,0,68.8,15.581,47.5,0,2.52,103.7,
428,11/7/2021 7:58,0,73,16.534,38.5,1.01,3.02,313.7,
429,11/7/2021 8:28,0,75.8,18.152,37.1,1.01,3.02,533.7,
430,11/7/2021 8:58,0,80,21.056,34.1,1.51,3.02,828.7,
431,11/7/2021 9:28,0,82.8,21.557,30.3,1.51,4.53,561.2,
432,11/7/2021 9:58,0,96.9,22.705,28.2,1.51,3.52,761.2,
433,11/7/2021 10:28,0,105.3,23.833,27.1,1.01,2.52,831.2,
434,11/7/2021 10:58,0,108.1,25.841,24.9,1.01,3.02,1058.7,
435,11/7/2021 11:28,0,119.3,26.353,22.7,1.51,4.03,1146.2,
436,11/7/2021 11:58,0,102.5,27.382,21.6,1.51,3.52,1318.7,
437,11/7/2021 12:28,0,126.4,29.34,20.6,1.51,3.52,1473.7,
438,11/7/2021 12:58,0,134.8,29.14,19.5,1.01,3.52,1348.7,
439,11/7/2021 13:28,0,85.6,29.54,19.1,0.5,3.52,1343.7,
440,11/7/2021 13:58,0,130.6,31.103,18.5,0.5,3.52,1153.7,
441,11/7/2021 14:28,0,144.6,29.615,18.4,1.01,3.02,563.7,
442,11/7/2021 14:58,0,175.5,30.091,18.8,1.01,3.02,603.7,
443,11/7/2021 15:28,0,193.7,31.382,18.2,1.01,3.52,868.7,
444,11/7/2021 15:58,0,190.9,30.646,17.8,0.5,3.02,506.2,
445,11/7/2021 16:28,0,162.9,29.916,17.7,0,2.01,326.2,
446,11/7/2021 16:58,0,212,29.19,18.6,0,1.01,141.2,
447,11/7/2021 17:28,0,248.5,27.161,20.4,0.5,2.01,31.2,
448,11/7/2021 17:58,0,335.5,25.21,22.8,0.5,2.01,1.2,
449,11/7/2021 18:28,0,335.5,24.074,24.8,0,1.01,1.2,
450,11/7/2021 18:58,0,336.9,23.328,27.3,0,1.01,1.2,
451,11/7/2021 19:28,0,344,22.753,28,0,1.01,1.2,
452,11/7/2021 19:58,0,346.8,22.776,29.5,0,1.51,1.2,
453,11/7/2021 20:28,0,346.8,21.915,29.5,0,0.5,1.2,
454,11/7/2021 20:58,0,32.3,19.912,30.2,0,1.51,1.2,
455,11/7/2021 21:28,0,80,18.414,35.8,0,0,1.2,
456,11/7/2021 21:58,0,64.6,19.603,39.3,0,1.51,1.2,
457,11/7/2021 22:28,0,42.1,20.365,37.1,0,0,1.2,
458,11/7/2021 22:58,0,42.1,17.463,35.8,0,0.5,1.2,
459,11/7/2021 23:28,0,42.1,17.558,39.8,0,0.5,1.2,
460,11/7/2021 23:58,0,42.1,16.129,43.3,0,0,1.2,
461,11/8/2021 0:28,0,42.1,15.199,47.5,0,0.5,1.2,
462,11/8/2021 0:58,0,42.1,15.986,49,0,0.5,1.2,
463,11/8/2021 1:28,0,42.1,15.915,44.5,0,1.01,1.2,
464,11/8/2021 1:58,0,42.1,17.296,40.7,0,1.51,1.2,
465,11/8/2021 2:28,0,43.5,15.939,39.2,0,1.51,1.2,
466,11/8/2021 2:58,0,44.9,16.796,39.9,0.5,2.01,1.2,
467,11/8/2021 3:28,0,92.7,16.344,37.7,0.5,3.52,1.2,
468,11/8/2021 3:58,0,87,16.082,40.2,0.5,2.01,1.2,
469,11/8/2021 4:28,0,61.8,14.96,41.4,0,1.51,1.2,
470,11/8/2021 4:58,0,60.4,14.816,41.7,0,1.51,1.2,
471,11/8/2021 5:28,0,63.2,15.7,42.1,0.5,2.52,1.2,
472,11/8/2021 5:58,0,75.8,15.127,39.9,0.5,2.52,1.2,
473,11/8/2021 6:28,0,74.4,14.17,42.1,0,1.51,1.2,
474,11/8/2021 6:58,0,70.2,12.847,43.2,0,1.01,3.7,
475,11/8/2021 7:28,0,70.2,15.103,43.8,0,1.51,81.2,
476,11/8/2021 7:58,0,70.2,17.106,40.5,0,1.51,326.2,
477,11/8/2021 8:28,0,77.2,17.106,39.2,0.5,2.01,326.2,
478,11/8/2021 8:58,0,91.3,20.341,36.6,1.01,2.52,648.7,
479,11/8/2021 9:28,0,88.4,22.034,31.8,1.51,3.52,941.2,
480,11/8/2021 9:58,0,103.9,23.184,28.5,2.01,4.53,1098.7,
481,11/8/2021 10:28,0,92.7,24.653,27.4,2.01,4.03,1236.2,
482,11/8/2021 10:58,0,108.1,26.036,25.5,1.51,3.52,1348.7,
483,11/8/2021 11:28,0,144.6,27.112,23.1,1.51,4.03,1383.7,
484,11/8/2021 11:58,0,167.1,27.85,22.6,1.01,3.52,1406.2,
485,11/8/2021 12:28,0,182.5,28.048,22.2,0.5,3.02,1403.7,
486,11/8/2021 12:58,0,233.1,28.916,21.4,1.01,3.02,1363.7,
487,11/8/2021 13:28,0,186.7,29.515,20.4,0.5,2.52,1296.2,
488,11/8/2021 13:58,0,209.2,30.545,19.5,0.5,3.02,1196.2,
489,11/8/2021 14:28,0,154.4,30.95,18,0.5,3.02,1071.2,
490,11/8/2021 14:58,0,95.5,31.306,17,1.01,2.52,921.2,
491,11/8/2021 15:28,0,115.1,31.077,15.8,0.5,2.52,748.7,
492,11/8/2021 15:58,0,331.3,31.459,15.3,0,2.52,553.7,
493,11/8/2021 16:28,0,289.2,31.001,15.5,0.5,2.52,361.2,
494,11/8/2021 16:58,0,331.3,29.265,17.1,1.01,3.02,181.2,
495,11/8/2021 17:28,0,336.9,26.793,18.9,0.5,2.01,43.7,
496,11/8/2021 17:58,0,342.6,25.623,21.9,0.5,1.51,1.2,
497,11/8/2021 18:28,0,325.7,25.234,23,0.5,1.51,1.2,
498,11/8/2021 18:58,0,313.1,25.841,22.2,1.01,2.01,1.2,
499,11/8/2021 19:28,0,292,25.162,20.7,0.5,2.01,1.2,
500,11/8/2021 19:58,0,126.4,24.557,22,0.5,2.01,1.2,
501,11/8/2021 20:28,0,269.6,22.321,23.6,0,2.01,1.2,
502,11/8/2021 20:58,0,279.4,20.698,27.1,0,0.5,1.2,
503,11/8/2021 21:28,0,279.4,20.507,28.9,0,0.5,1.2,
504,11/8/2021 21:58,0,308.9,19.532,30.1,0,2.52,1.2,
505,11/8/2021 22:28,0,30.9,18.699,35.1,0,1.01,1.2,
506,11/8/2021 22:58,0,30.9,17.582,37.3,0,0.5,1.2,
507,11/8/2021 23:28,0,30.9,16.01,41.2,0,1.01,1.2,
508,11/8/2021 23:58,0,32.3,16.511,44.1,0,1.51,1.2,
509,11/9/2021 0:28,0,44.9,15.485,41,0,1.01,1.2,
510,11/9/2021 0:58,0,44.9,15.223,41.8,0,1.01,1.2,
511,11/9/2021 1:28,0,44.9,14.745,40.2,0,0,1.2,
512,11/9/2021 1:58,0,44.9,15.175,39.3,0,0.5,1.2,
513,11/9/2021 2:28,0,44.9,14.816,38.1,0,1.01,1.2,
514,11/9/2021 2:58,0,44.9,14.242,40.6,0,1.51,1.2,
515,11/9/2021 3:28,0,44.9,14.17,42.4,0.5,1.51,1.2,
516,11/9/2021 3:58,0,44.9,13.642,42.4,0,1.51,1.2,
517,11/9/2021 4:28,0,44.9,13.69,42.4,0,1.01,1.2,
518,11/9/2021 4:58,0,44.9,13.57,42.5,0,1.51,1.2,
519,11/9/2021 5:28,0,46.3,13.786,41.7,0,2.01,1.2,
520,11/9/2021 5:58,0,57.6,13.786,40.8,0.5,2.52,1.2,
521,11/9/2021 6:28,0,67.4,13.858,40.6,0.5,2.01,1.2,
522,11/9/2021 6:58,0,70.2,13.786,41.2,0,1.51,3.7,
523,11/9/2021 7:28,0,70.2,14.84,40.9,0,1.51,48.7,
524,11/9/2021 7:58,0,82.8,15.796,38.5,0.5,2.01,133.7,
525,11/9/2021 8:28,0,81.4,16.082,38.4,0,2.01,201.2,
526,11/9/2021 8:58,0,81.4,17.463,37.9,0.5,2.01,346.2,
527,11/9/2021 9:28,0,88.4,18.937,35.3,1.01,2.52,413.7,
528,11/9/2021 9:58,0,96.9,19.555,33,1.01,2.52,433.7,
529,11/9/2021 10:28,0,102.5,21.175,31.8,0.5,1.51,743.7,
530,11/9/2021 10:58,0,98.3,22.465,29.1,1.01,2.52,1201.2,
531,11/9/2021 11:28,0,112.3,23.905,26.1,1.51,3.02,1251.2,
532,11/9/2021 11:58,0,103.9,24.484,24.4,1.01,3.02,1403.7,
533,11/9/2021 12:28,0,137.6,26.134,23.6,0.5,2.52,1388.7,
534,11/9/2021 12:58,0,140.4,26.378,22.5,0.5,2.01,1343.7,
535,11/9/2021 13:28,0,162.9,27.899,21.7,0.5,2.52,1331.2,
536,11/9/2021 13:58,0,220.4,28.221,20.4,1.01,3.02,1173.7,
537,11/9/2021 14:28,0,255.5,28.394,19.4,0.5,2.52,1111.2,
538,11/9/2021 14:58,0,268.1,28.816,19.3,1.01,3.52,951.2,
539,11/9/2021 15:28,0,261.1,27.825,19.8,1.51,4.03,626.2,
540,11/9/2021 15:58,0,244.3,26.671,22,1.51,4.53,321.2,
541,11/9/2021 16:28,0,272.4,26.842,23.2,1.01,3.02,201.2,
542,11/9/2021 16:58,0,276.6,25.501,24.7,1.01,3.02,113.7,
543,11/9/2021 17:28,0,296.2,24.508,26.9,0.5,2.01,31.2,
544,11/9/2021 17:58,0,308.9,23.689,28.4,0,1.51,1.2,
545,11/9/2021 18:28,0,286.4,23.737,29.4,0.5,2.01,1.2,
546,11/9/2021 18:58,0,272.4,23.04,30.2,1.01,2.52,1.2,
547,11/9/2021 19:28,0,262.5,22.417,32,0.5,2.52,1.2,
548,11/9/2021 19:58,0,237.3,20.126,33.8,0,1.51,1.2,
549,11/9/2021 20:28,0,237.3,19.341,39.3,0,1.51,1.2,
550,11/9/2021 20:58,0,322.9,18.913,39.8,0,1.51,1.2,
551,11/9/2021 21:28,0,345.4,19.008,41.8,0,1.51,1.2,
552,11/9/2021 21:58,0,342.6,17.891,41.1,0,1.51,1.2,
553,11/9/2021 22:28,0,342.6,17.463,41.1,0,0.5,1.2,
554,11/9/2021 22:58,0,2.8,16.868,43,0,2.52,1.2,
555,11/9/2021 23:28,0,39.3,15.676,48.1,0,1.51,1.2,
556,11/9/2021 23:58,0,39.3,15.247,49.9,0,1.01,1.2,
557,11/10/2021 0:28,0,39.3,14.218,52.8,0,1.01,1.2,
558,11/10/2021 0:58,0,39.3,15.079,53.7,0,0.5,1.2,
559,11/10/2021 1:28,0,39.3,15.055,49,0,1.51,1.2,
560,11/10/2021 1:58,0,39.3,14.385,48.8,0,1.51,1.2,
561,11/10/2021 2:28,0,39.3,14.457,49.1,0,0,1.2,
562,11/10/2021 2:58,0,39.3,13.762,48.3,0,1.01,1.2,
563,11/10/2021 3:28,0,39.3,13.353,49.3,0,0.5,1.2,
564,11/10/2021 3:58,0,39.3,13.57,49.8,0,0.5,1.2,
565,11/10/2021 4:28,0,39.3,13.546,49.4,0,1.01,1.2,
566,11/10/2021 4:58,0,53.3,13.281,50,0.5,2.01,1.2,
567,11/10/2021 5:28,0,56.2,12.654,50.9,0,1.51,1.2,
568,11/10/2021 5:58,0,56.2,12.025,54.2,0,1.51,1.2,
569,11/10/2021 6:28,0,56.2,11.321,57.9,0,1.01,1.2,
570,11/10/2021 6:58,0,56.2,12.364,60,0,1.01,3.7,
571,11/10/2021 7:28,0,56.2,13.93,56.8,0,1.01,88.7,
572,11/10/2021 7:58,0,56.2,15.629,50.8,0,1.01,293.7,
573,11/10/2021 8:28,0,54.8,18.152,46.2,0,1.51,518.7,
574,11/10/2021 8:58,0,78.6,18.723,42.2,0,1.51,728.7,
575,11/10/2021 9:28,0,67.4,21.819,38.9,0,1.01,916.2,
576,11/10/2021 9:58,0,335.5,22.034,33.9,0,1.51,1063.7,
577,11/10/2021 10:28,0,185.3,22.537,33.3,0.5,2.01,1196.2,
578,11/10/2021 10:58,0,175.5,23.256,32.1,0.5,2.52,1293.7,
579,11/10/2021 11:28,0,210.6,23.978,30.4,1.01,3.02,1361.2,
580,11/10/2021 11:58,0,205,24.46,28.3,0.5,2.52,1391.2,
581,11/10/2021 12:28,0,234.5,25.841,27.3,1.01,3.52,1386.2,
582,11/10/2021 12:58,0,245.7,26.109,26,1.51,4.53,1343.7,
583,11/10/2021 13:28,0,258.3,26.769,25,1.51,4.03,1273.7,
584,11/10/2021 13:58,0,259.7,27.431,24,2.01,4.03,1166.2,
585,11/10/2021 14:28,0,259.7,27.949,22.8,2.01,5.03,1041.2,
586,11/10/2021 14:58,0,276.6,28.493,21.9,2.01,4.53,888.7,
587,11/10/2021 15:28,0,238.7,28.444,21.8,1.01,4.03,718.7,
588,11/10/2021 15:58,0,242.9,28.394,22.3,2.01,5.54,528.7,
589,11/10/2021 16:28,0,259.7,28.122,22.3,2.01,4.03,351.2,
590,11/10/2021 16:58,0,258.3,27.358,21.9,2.01,4.53,173.7,
591,11/10/2021 17:28,0,262.5,26.231,22,1.51,4.03,41.2,
592,11/10/2021 17:58,0,262.5,25.987,22.6,1.01,3.02,1.2,
593,11/10/2021 18:28,0,279.4,25.065,23.2,1.51,4.53,1.2,
594,11/10/2021 18:58,0,262.5,24.823,24,0.5,3.02,1.2,
595,11/10/2021 19:28,0,263.9,24.677,24.7,0.5,2.52,1.2,
596,11/10/2021 19:58,0,237.3,20.77,26.8,0,2.01,1.2,
597,11/10/2021 20:28,0,178.3,20.15,32.5,0,0.5,1.2,
598,11/10/2021 20:58,0,209.2,18.319,34,0,1.51,1.2,
599,11/10/2021 21:28,0,155.8,18.2,37,0,2.01,1.2,
600,11/10/2021 21:58,0,103.9,18.58,37.9,0,2.01,1.2,
601,11/10/2021 22:28,0,67.4,17.034,38.3,0,1.01,1.2,
602,11/10/2021 22:58,0,60.4,17.558,41.1,0,0.5,1.2,
603,11/10/2021 23:28,0,60.4,16.368,42.3,0,1.51,1.2,
604,11/10/2021 23:58,0,60.4,16.201,44.1,0,1.01,1.2,
605,11/11/2021 0:28,0,60.4,15.986,44.3,0.5,1.51,1.2,
606,11/11/2021 0:58,0,60.4,15.7,44.6,0,1.51,1.2,
607,11/11/2021 1:28,0,60.4,13.786,45.8,0,0.5,1.2,
608,11/11/2021 1:58,0,74.4,14.84,48.7,0,2.01,1.2,
609,11/11/2021 2:28,0,87,14.505,46.1,0,2.01,1.2,
610,11/11/2021 2:58,0,81.4,13.353,47.5,0,1.01,1.2,
611,11/11/2021 3:28,0,81.4,13.161,49.9,0,0.5,1.2,
612,11/11/2021 3:58,0,81.4,13.714,50.3,0,1.01,1.2,
613,11/11/2021 4:28,0,103.9,12.775,48.7,0,1.51,1.2,
614,11/11/2021 4:58,0,132,12.437,50.5,0,1.51,1.2,
615,11/11/2021 5:28,0,132,12.025,51.1,0,1.01,1.2,
616,11/11/2021 5:58,0,132,12.896,52.3,0,1.51,1.2,
617,11/11/2021 6:28,0,141.8,12.437,50.1,0,1.51,1.2,
618,11/11/2021 6:58,0,224.6,13.257,48.7,0,0.5,3.7,
619,11/11/2021 7:28,0,224.6,14.673,46.5,0,1.01,91.2,
620,11/11/2021 7:58,0,214.8,16.368,48,0,1.51,293.7,
621,11/11/2021 8:28,0,60.4,18.937,44,0.5,2.01,513.7,
622,11/11/2021 8:58,0,42.1,20.913,36.2,1.01,2.52,718.7,
623,11/11/2021 9:28,0,57.6,23.28,30.8,1.01,3.02,906.2,
624,11/11/2021 9:58,0,57.6,25.089,25.5,1.51,3.52,1063.7,
625,11/11/2021 10:28,0,56.2,25.186,22.3,1.51,4.03,1193.7,
626,11/11/2021 10:58,0,54.8,25.525,20.7,1.51,4.03,1293.7,
627,11/11/2021 11:28,0,42.1,26.598,20.5,1.01,3.02,1358.7,
628,11/11/2021 11:58,0,39.3,27.308,20.1,1.51,4.53,1386.2,
629,11/11/2021 12:28,0,4.2,27.456,20,1.01,3.02,1378.7,
630,11/11/2021 12:58,0,315.9,28.345,19.5,1.01,3.52,1346.2,
631,11/11/2021 13:28,0,300.4,28.369,18.8,1.01,3.52,1278.7,
632,11/11/2021 13:58,0,328.5,29.065,17.7,1.01,3.52,1181.2,
633,11/11/2021 14:28,0,329.9,29.715,17.3,1.51,5.03,1056.2,
634,11/11/2021 14:58,0,338.3,30.016,16.5,0.5,3.52,906.2,
635,11/11/2021 15:28,0,345.4,30.091,15.5,1.01,3.52,733.7,
636,11/11/2021 15:58,0,344,30.192,15.1,1.01,3.02,546.2,
637,11/11/2021 16:28,0,327.1,29.665,14.8,0.5,2.01,356.2,
638,11/11/2021 16:58,0,297.6,28.394,16.1,1.51,3.52,178.7,
639,11/11/2021 17:28,0,275.2,26.646,17.3,1.01,2.52,38.7,
640,11/11/2021 17:58,0,271,26.182,18.1,1.01,2.52,1.2,
641,11/11/2021 18:28,0,276.6,25.55,19.1,1.51,3.52,1.2,
642,11/11/2021 18:58,0,276.6,24.653,20.3,1.51,3.02,1.2,
643,11/11/2021 19:28,0,276.6,24.702,20.9,1.51,3.02,1.2,
644,11/11/2021 19:58,0,280.8,23.785,21.3,1.51,3.52,1.2,
645,11/11/2021 20:28,0,296.2,22.729,22.5,0.5,2.01,1.2,
646,11/11/2021 20:58,0,352.4,20.365,25.3,0.5,2.01,1.2,
647,11/11/2021 21:28,0,9.8,20.269,27.7,0,1.01,1.2,
648,11/11/2021 21:58,0,15.4,18.319,29,0,2.52,1.2,
649,11/11/2021 22:28,0,36.5,19.341,32.3,0,1.01,1.2,
650,11/11/2021 22:58,0,39.3,19.008,27.3,0,1.51,1.2,
651,11/11/2021 23:28,0,37.9,16.987,28.3,0,1.01,1.2,
652,11/11/2021 23:58,0,28.1,19.389,26.1,0.5,2.52,1.2,
653,11/12/2021 0:28,0,29.5,19.698,23.6,0,1.01,1.2,
654,11/12/2021 0:58,0,21.1,20.269,22.7,1.01,2.52,1.2,
655,11/12/2021 1:28,0,5.6,19.413,23.3,0.5,2.52,1.2,
656,11/12/2021 1:58,0,32.3,19.341,23.4,1.01,3.02,1.2,
657,11/12/2021 2:28,0,42.1,19.08,22,1.01,2.52,1.2,
658,11/12/2021 2:58,0,44.9,19.817,22.1,1.01,3.02,1.2,
659,11/12/2021 3:28,0,33.7,17.915,22.7,0.5,2.01,1.2,
660,11/12/2021 3:58,0,32.3,15.199,25.3,0,1.51,1.2,
661,11/12/2021 4:28,0,355.2,14.314,29.2,0,1.51,1.2,
662,11/12/2021 4:58,0,336.9,16.987,29.6,0,1.51,1.2,
663,11/12/2021 5:28,0,355.2,16.892,27,0.5,1.51,1.2,
664,11/12/2021 5:58,0,14,16.01,28,0,2.52,1.2,
665,11/12/2021 6:28,0,15.4,16.892,29.2,0,1.51,1.2,
666,11/12/2021 6:58,0,14,15.939,28.3,0,2.01,3.7,
667,11/12/2021 7:28,0,353.8,18.033,28.4,0.5,2.01,83.7,
668,11/12/2021 7:58,0,28.1,18.794,27.6,0.5,2.52,283.7,
669,11/12/2021 8:28,0,44.9,19.627,27.5,0.5,2.01,506.2,
670,11/12/2021 8:58,0,39.3,20.913,27.5,1.01,2.52,711.2,
671,11/12/2021 9:28,0,30.9,23.136,25.6,1.01,2.52,896.2,
672,11/12/2021 9:58,0,40.7,24.968,23.2,1.51,3.02,1053.7,
673,11/12/2021 10:28,0,51.9,25.963,20.6,2.01,5.03,1181.2,
674,11/12/2021 10:58,0,80,26.867,18.1,3.02,6.04,1283.7,
675,11/12/2021 11:28,0,71.6,27.628,17.5,2.52,5.03,1348.7,
676,11/12/2021 11:58,0,63.2,28.221,16.7,2.52,6.04,1381.2,
677,11/12/2021 12:28,0,66,28.543,16.1,2.52,6.04,1378.7,
678,11/12/2021 12:58,0,66,29.24,15.7,2.52,6.04,1341.2,
679,11/12/2021 13:28,0,60.4,29.74,15.2,2.01,5.03,1273.7,
680,11/12/2021 13:58,0,68.8,30.444,14.7,2.01,4.53,1176.2,
681,11/12/2021 14:28,0,66,30.874,14.3,1.01,4.03,1046.2,
682,11/12/2021 14:58,0,85.6,31.996,14,0.5,2.01,891.2,
683,11/12/2021 15:28,0,47.7,31.51,14,0.5,3.02,716.2,
684,11/12/2021 15:58,0,50.5,32.227,13.9,0,2.01,533.7,
685,11/12/2021 16:28,0,355.2,31.103,14.1,0.5,2.01,346.2,
686,11/12/2021 16:58,0,303.2,29.464,15.2,1.51,3.02,171.2,
687,11/12/2021 17:28,0,297.6,27.21,17,0.5,2.52,38.7,
688,11/12/2021 17:58,0,296.2,25.744,18.9,0,1.01,1.2,
689,11/12/2021 18:28,0,296.2,25.768,19.4,0.5,2.01,1.2,
690,11/12/2021 18:58,0,297.6,25.695,19.6,1.01,2.01,1.2,
691,11/12/2021 19:28,0,304.7,24.968,20.2,1.01,2.52,1.2,
692,11/12/2021 19:58,0,306.1,24.798,20.9,1.51,3.02,1.2,
693,11/12/2021 20:28,0,304.7,24.629,20.8,1.01,2.52,1.2,
694,11/12/2021 20:58,0,53.3,21.199,24.2,0.5,2.01,1.2,
695,11/12/2021 21:28,0,119.3,19.555,28.7,0,2.01,1.2,
696,11/12/2021 21:58,0,110.9,18.842,30.2,0,1.01,1.2,
697,11/12/2021 22:28,0,109.5,19.246,31.8,0,0.5,1.2,
698,11/12/2021 22:58,0,91.3,20.293,27.7,0,1.51,1.2,
699,11/12/2021 23:28,0,54.8,20.484,27.6,0.5,1.51,1.2,
700,11/12/2021 23:58,0,46.3,18.771,27.2,0.5,1.51,1.2,
701,11/13/2021 0:28,0,46.3,19.532,29.2,0,1.01,1.2,
702,11/13/2021 0:58,0,36.5,18.604,28,0,2.01,1.2,
703,11/13/2021 1:28,0,32.3,17.391,29.2,0,1.01,1.2,
704,11/13/2021 1:58,0,67.4,15.772,33.5,0,1.51,1.2,
705,11/13/2021 2:28,0,73,14.96,34.5,0,0,1.2,
706,11/13/2021 2:58,0,73,15.581,34.5,0,1.01,1.2,
707,11/13/2021 3:28,0,49.1,14.912,34.4,0,1.01,1.2,
708,11/13/2021 3:58,0,40.7,13.714,37.9,0,1.01,1.2,
709,11/13/2021 4:28,0,40.7,13.978,38.1,0,1.01,1.2,
710,11/13/2021 4:58,0,40.7,13.329,36.7,0,1.01,1.2,
